query_id,source_query,gold_codes,gold_labels,original_row_indices,original_mapping_pair_count
6618,Periventricular Leukomalacia,EFO:1001101,periventricular leukomalacia,8942,1
6619,peroneal nerve paralysis,EFO:1001102,peroneal nerve paralysis,8943|8944,1
6620,Peroneal Nerve Paralysis,EFO:1001102,peroneal nerve paralysis,8945,1
6621,persistent fetal circulation syndrome,EFO:1001103,persistent fetal circulation syndrome,8946|8947,1
6622,Persistent Fetal Circulation,EFO:1001103,persistent fetal circulation syndrome,8948,1
6623,phimosis,EFO:1001104,phimosis,8949|8950,1
6624,Phimosis,EFO:1001104,phimosis,8951,1
6625,pigmented spindle cell nevus,EFO:1001105,pigmented spindle cell nevus,8952|8953,1
6626,Pigmented Spindle Cell Nevus,EFO:1001105,pigmented spindle cell nevus,8954,1
6627,pigmented villonodular synovitis,EFO:1001106,pigmented villonodular synovitis,8955,1
6628,pilar sheath acanthoma,EFO:1001107,pilar sheath acanthoma,8956|8957|8958,1
6629,Pilar Sheath Acanthoma,EFO:1001107,pilar sheath acanthoma,8959,1
6630,pituitary apoplexy,EFO:1001108,pituitary apoplexy,8960|8961,1
6631,Pituitary Gland Apoplexy,EFO:1001108,pituitary apoplexy,8962,1
6632,obsolete pituitary dwarfism,EFO:1001109,pituitary dwarfism,8963,1
6633,pituitary dwarfism,EFO:1001109,pituitary dwarfism,8964,1
6634,pituitary-dependent Cushing's disease,EFO:1001110,pituitary-dependent Cushing's disease,8965,1
6635,ACTH-dependent Cushing syndrome,EFO:1001110,pituitary-dependent Cushing's disease,8966,1
6636,Cushing Disease,EFO:1001110,pituitary-dependent Cushing's disease,8967,1
6637,placental site trophoblastic tumor,EFO:1001111,placental site trophoblastic tumor,8968|8969|8970,1
6638,Placental Site Trophoblastic Tumor,EFO:1001111,placental site trophoblastic tumor,8971,1
6639,platelet storage pool deficiency,EFO:1001112,platelet storage pool deficiency,8972|8973,1
6640,pneumatosis cystoides intestinalis,EFO:1001113,pneumatosis cystoides intestinalis,8974|8975,1
6641,obsolete pneumococcal meningitis,EFO:1001114,pneumococcal meningitis,8976,1
6642,pneumococcal meningitis,EFO:1001114,pneumococcal meningitis,8977,1
6643,Pneumococcal Meningitis,EFO:1001114,pneumococcal meningitis,8978,1
6644,POEMS syndrome,EFO:1001115,POEMS syndrome,8979|8980,1
6645,POEMS Syndrome,EFO:1001115,POEMS syndrome,8981,1
6646,polyradiculoneuropathy,EFO:1001116,polyradiculoneuropathy,8982|8983,1
6647,postcholecystectomy syndrome,EFO:1001117,postcholecystectomy syndrome,8984|8985,1
6648,posterior cerebral artery infarction,EFO:1001118,posterior cerebral artery infarction,8986|8987,1
6649,posterior uveitis,EFO:1001119,posterior uveitis,8988|8989,1
6650,Posterior Uveitis,EFO:1001119,posterior uveitis,8990,1
6651,obsolete potassium deficiency,EFO:1001120,potassium deficiency,8991,1
6652,potassium deficiency,EFO:1001120,potassium deficiency,8992,1
6653,prediabetes syndrome,EFO:1001121,prediabetes syndrome,8993|8994,1
6654,Prediabetes,EFO:1001121,prediabetes syndrome,8995,1
6655,obsolete primary Actinomycetales infectious disease,EFO:1001122,primary Actinomycetales infectious disease,8996,1
6656,Actinomycetales infectious disease,EFO:1001122,primary Actinomycetales infectious disease,8997,1
6657,Actinomycetales Infection,EFO:1001122,primary Actinomycetales infectious disease,8998,1
6658,obsolete primary Anaplasmataceae infectious disease,EFO:1001123,primary Anaplasmataceae infectious disease,8999,1
6659,Anaplasmataceae infectious disease,EFO:1001123,primary Anaplasmataceae infectious disease,9000,1
6660,obsolete primary Bacillaceae infectious disease,EFO:1001124,primary Bacillaceae infectious disease,9001,1
6661,Bacillaceae infectious disease,EFO:1001124,primary Bacillaceae infectious disease,9002,1
6662,obsolete primary Bartonellaceae infectious disease,EFO:1001125,primary Bartonellaceae infectious disease,9003,1
6663,Bartonellaceae infectious disease,EFO:1001125,primary Bartonellaceae infectious disease,9004,1
6664,obsolete primary Fusobacteriaceae infectious disease,EFO:1001126,primary Fusobacteriaceae infectious disease,9005,1
6665,Fusobacteriaceae infectious disease,EFO:1001126,primary Fusobacteriaceae infectious disease,9006,1
6666,obsolete primary Haemophilus infectious disease,EFO:1001127,primary Haemophilus infectious disease,9007,1
6667,haemophilus infectious disease,EFO:1001127,primary Haemophilus infectious disease,9008,1
6668,Hemophilus Infection,EFO:1001127,primary Haemophilus infectious disease,9009,1
6669,obsolete primary Rickettsiaceae infectious disease,EFO:1001128,Rickettsiaceae infectious disease,9010,1
6670,Rickettsiaceae infectious disease,EFO:1001128,Rickettsiaceae infectious disease,9011,1
6671,neovascular inflammatory vitreoretinopathy,EFO:1001129,proliferative vitreoretinopathy,9012,1
6672,obsolete Proteus infectious disease,EFO:1001130,Proteus infectious disease,9013,1
6673,Proteus infectious disease,EFO:1001130,Proteus infectious disease,9014,1
6674,pseudobulbar palsy,EFO:1001131,pseudobulbar palsy,9015|9016,1
6675,Pseudobulbar Palsy,EFO:1001131,pseudobulbar palsy,9017,1
6676,pseudotumor cerebri,EFO:1001132,pseudotumor cerebri,9018|9019,1
6677,Pseudotumor Cerebri,EFO:1001132,pseudotumor cerebri,9020,1
6678,pulmonary coin lesion,EFO:1001133,pulmonary coin lesion,9021|9022|9023,1
6679,pulmonary edema,EFO:1001134,pulmonary edema,9024|9025,1
6680,Pulmonary Edema,EFO:1001134,pulmonary edema,9026,1
6681,pulmonary plasma cell granuloma,EFO:1001135,pulmonary plasma cell granuloma,9027|9028,1
6682,pulmonary subvalvular stenosis,EFO:1001137,pulmonary subvalvular stenosis,9029|9030,1
6683,Congenital Infundibular Stenosis,EFO:1001137,pulmonary subvalvular stenosis,9031,1
6684,pulmonary valve stenosis,EFO:1001138,pulmonary valve stenosis,9032|9033,1
6685,pulpitis,EFO:1001139,pulpitis,9034|9035,1
6686,pyelitis,EFO:1001140,pyelitis,9036|9037,1
6687,Pyelitis,EFO:1001140,pyelitis,9038,1
6688,pyelonephritis,EFO:1001141,pyelonephritis,9039|9040,1
6689,Pyelonephritis,EFO:1001141,pyelonephritis,9041,1
6690,pyruvate carboxylase deficiency disease,EFO:1001142,pyruvate carboxylase deficiency disease,9042|9043,1
6691,Pyruvate Carboxylase Deficiency,EFO:1001142,pyruvate carboxylase deficiency disease,9044,1
6692,radial nerve lesion,EFO:1001143,radial nerve lesion,9045|9046,1
6693,obsolete rat-bite fever,EFO:1001144,rat-bite fever,9047,1
6694,rat-bite fever,EFO:1001144,rat-bite fever,9048,1
6695,Rat-Bite Fever,EFO:1001144,rat-bite fever,9049,1
6696,Raynaud disease,EFO:1001145,Raynaud disease,9050|9051,1
6697,Secondary Raynaud Phenomenon,EFO:1001145,Raynaud disease,9052,1
6698,reflex epilepsy,EFO:1001146,reflex epilepsy,9053|9054,1
6699,Reflex Epilepsy,EFO:1001146,reflex epilepsy,9055,1
6700,reflex sympathetic dystrophy,EFO:1001147,reflex sympathetic dystrophy,9056,1
6701,complex regional pain syndrome type 1,EFO:1001147,reflex sympathetic dystrophy,9057,1
6702,Complex Regional Pain Syndrome I,EFO:1001147,reflex sympathetic dystrophy,9058,1
6703,relapsing polychondritis,EFO:1001148,relapsing polychondritis,9059|9060,1
6704,Relapsing Polychondritis,EFO:1001148,relapsing polychondritis,9061,1
6705,obsolete renal aminoaciduria,EFO:1001149,renal aminoaciduria,9062,1
6706,renal aminoaciduria,EFO:1001149,renal aminoaciduria,9063,1
6707,renal artery obstruction,EFO:1001150,renal artery obstruction,9064|9065,1
6708,renal glycosuria,EFO:1001151,renal glycosuria,9066,1
6709,renal osteodystrophy,EFO:1001152,renal osteodystrophy,9067|9068,1
6710,renovascular hypertension,EFO:1001153,renovascular hypertension,9069|9071,1
6711,Hipertensión renovascular,EFO:1001153,renovascular hypertension,9070,1
6712,retinal artery occlusion,EFO:1001154,retinal artery occlusion,9072|9073,1
6713,Retinal Artery Occlusion,EFO:1001154,retinal artery occlusion,9074,1
6714,retinal drusen,EFO:1001155,retinal drusen,9075|9076,1
6715,retinal vasculitis,EFO:1001156,retinal vasculitis,9077|9078,1
6716,retinal vein occlusion,EFO:1001157,retinal vein occlusion,9079|9080,1
6717,Retinal Vein Occlusion,EFO:1001157,retinal vein occlusion,9081,1
6718,retinopathy of prematurity,EFO:1001158,retinopathy of prematurity,9082|9083,1
6719,Retinopathy of Prematurity,EFO:1001158,retinopathy of prematurity,9084,1
6720,Rh isoimmunization,EFO:1001159,Rh isoimmunization,9085|9086,1
6721,rheumatic fever,EFO:1001160,rheumatic fever,9087|9088,1
6722,Rheumatic Fever,EFO:1001160,rheumatic fever,9089,1
6723,rheumatic heart disease,EFO:1001161,rheumatic heart disease,9090|9091,1
6724,Rheumatic Heart Disease,EFO:1001161,rheumatic heart disease,9092,1
6725,obsolete rickettsiosis,EFO:1001162,rickettsiosis,9093,1
6726,Rickettsiosis,EFO:1001162,rickettsiosis,9094|9095,1
6727,root caries,EFO:1001163,root caries,9096|9097,1
6728,SAPHO syndrome,EFO:1001164,SAPHO syndrome,9098|9099,1
6729,"Synovitis, Acne, Pustulosis, Hyperostosis, and Osteitis Syndrome",EFO:1001164,SAPHO syndrome,9100,1
6730,Schnitzler syndrome,EFO:1001165,Schnitzler syndrome,9101|9102,1
6731,sciatic neuropathy,EFO:1001166,sciatic neuropathy,9103|9104,1
6732,scimitar syndrome,EFO:1001167,scimitar syndrome,9105|9106,1
6733,Scimitar Syndrome,EFO:1001167,scimitar syndrome,9107,1
6734,scrapie,EFO:1001168,scrapie,9108|9109,1
6735,scurvy,EFO:1001169,scurvy,9111|9113,1
6736,ascorbic acid deficiency,EFO:1001169,scurvy,9112,1
6737,Vitamin C Deficiency,EFO:1001169,scurvy,9114,1
6738,sea-blue histiocytosis,EFO:1001170,obsolete_sea-blue histiocyte syndrome,9115,1
6739,sebaceous adenocarcinoma,EFO:1001171,sebaceous adenocarcinoma,9116|9118|9119,1
6740,sebaceous carcinoma,EFO:1001171,sebaceous adenocarcinoma,9117,1
6741,Sebaceous Carcinoma,EFO:1001171,sebaceous adenocarcinoma,9120,1
6742,Malignant Sebaceous Neoplasm,EFO:1001171,sebaceous adenocarcinoma,9121,1
6743,sebaceous gland neoplasm,EFO:1001172,sebaceous gland neoplasm,9122|9123,1
6744,Sebaceous Gland Neoplasm,EFO:1001172,sebaceous gland neoplasm,9124,1
6745,secondary hyperparathyroidism,EFO:1001173,secondary hyperparathyroidism,9125|9127,1
6746,Hiperparatiroidismo secundario,EFO:1001173,secondary hyperparathyroidism,9126,1
6747,Secondary Hyperparathyroidism,EFO:1001173,secondary hyperparathyroidism,9128,1
6748,secondary hypertrophic osteoarthropathy,EFO:1001174,secondary hypertrophic osteoarthropathy,9129|9130,1
6749,secondary Parkinson disease,EFO:1001175,secondary Parkinson disease,9131|9132,1
6750,Secondary Parkinsonism,EFO:1001175,secondary Parkinson disease,9133,1
6751,sensorineural hearing loss,EFO:1001176,sensorineural hearing loss,9134,1
6752,Discapacidad auditiva/hipoacusia neurosensorial,EFO:1001176,sensorineural hearing loss,9135,1
6753,sensorineural hearing loss disorder,EFO:1001176,sensorineural hearing loss,9136,1
6754,Sensorineural Hearing Loss,EFO:1001176,sensorineural hearing loss,9137,1
6755,obsolete septic abortion,EFO:1001177,septic abortion,9138,1
6756,shoulder impingement syndrome,EFO:1001178,shoulder impingement syndrome,9139|9140,1
6757,sialadenitis,EFO:1001179,sialadenitis,9141|9142,1
6758,Sialitis,EFO:1001179,sialadenitis,9143,1
6759,Sialadenitis,EFO:1001179,sialadenitis,9144,1
6760,sialolithiasis,EFO:1001180,sialolithiasis,9145|9146,1
6761,sigmoid neoplasm,EFO:1001181,sigmoid neoplasm,9147|9148|9149,1
6762,Silo filler's disease,EFO:1001182,silo filler's disease,9150,1
6763,silo filler disease,EFO:1001182,silo filler's disease,9151,1
6764,skin appendage carcinoma,EFO:1001183,skin appendage carcinoma,9152|9153,1
6765,Adnexal Carcinoma,EFO:1001183,skin appendage carcinoma,9154,1
6766,small cell sarcoma,EFO:1001184,small cell sarcoma,9155|9156|9157,1
6767,Small Cell Sarcoma,EFO:1001184,small cell sarcoma,9158,1
6768,smooth muscle tumor,EFO:1001185,smooth muscle tumor,9159|9160|9161,1
6769,Smooth Muscle Neoplasm,EFO:1001185,smooth muscle tumor,9162,1
6770,Sneddon syndrome,EFO:1001186,Sneddon syndrome,9163|9164,1
6771,somatostatinoma,EFO:1001187,somatostatinoma,9165|9166|9167,1
6772,Somatostatin-Producing Neuroendocrine Tumor,EFO:1001187,somatostatinoma,9168,1
6773,space motion sickness,EFO:1001188,space motion sickness,9169,1
6774,spermatocele,EFO:1001189,spermatocele,9170|9171,1
6775,splenic infarction,EFO:1001190,splenic infarction,9172|9173,1
6776,obsolete steatitis,EFO:1001191,steatitis,9174,1
6777,struma ovarii,EFO:1001192,struma ovarii,9175|9176|9177,1
6778,Struma Ovarii,EFO:1001192,struma ovarii,9178,1
6779,subacute bacterial endocarditis,EFO:1001193,subacute bacterial endocarditis,9179|9180,1
6780,Subacute Bacterial Endocarditis,EFO:1001193,subacute bacterial endocarditis,9181,1
6781,subacute thyroiditis,EFO:1001194,subacute thyroiditis,9182|9183,1
6782,Subacute Thyroiditis,EFO:1001194,subacute thyroiditis,9184,1
6783,Subacute Granulomatous Thyroiditis,EFO:1001194,subacute thyroiditis,9185,1
6784,subclavian steal syndrome,EFO:1001195,subclavian steal syndrome,9186|9187,1
6785,Subclavian Steal Syndrome,EFO:1001195,subclavian steal syndrome,9188,1
6786,subdural empyema,EFO:1001196,subdural empyema,9189|9190,1
6787,substernal goiter,EFO:1001198,substernal goiter,9192|9193,1
6788,subvalvular aortic stenosis,EFO:1001199,subvalvular aortic stenosis,9194|9195,1
6789,Subvalvular Aortic Stenosis,EFO:1001199,subvalvular aortic stenosis,9196,1
6790,sulfhemoglobinemia,EFO:1001200,sulfhemoglobinemia,9197|9198,1
6791,superior mesenteric artery syndrome,EFO:1001201,superior mesenteric artery syndrome,9199,1
6792,suppurative periapical periodontitis,EFO:1001202,suppurative periapical periodontitis,9200|9201,1
6793,Periapical Dental Abscess,EFO:1001202,suppurative periapical periodontitis,9202,1
6794,suppurative uveitis,EFO:1001203,suppurative uveitis,9203|9204,1
6795,sweat gland benign neoplasm,EFO:1001204,sweat gland neoplasm,9205,1
6796,sweat gland neoplasm,EFO:1001204,sweat gland neoplasm,9206,1
6797,Sweat Gland Neoplasm,EFO:1001204,sweat gland neoplasm,9207,1
6798,sympathetic ophthalmia,EFO:1001205,sympathetic ophthalmia,9208|9209,1
6799,obsolete syphilitic aortitis,EFO:1001206,syphilitic aortitis,9210,1
6800,syphilitic aortitis,EFO:1001206,syphilitic aortitis,9211,1
6801,systolic heart failure,EFO:1001207,systolic heart failure,9212|9213,1
6802,tarsal tunnel syndrome,EFO:1001208,tarsal tunnel syndrome,9214|9215,1
6803,Tarsal Tunnel Syndrome,EFO:1001208,tarsal tunnel syndrome,9216,1
6804,temporal arteritis,EFO:1001209,temporal arteritis,9217|9218,1
6805,Temporal Arteritis,EFO:1001209,temporal arteritis,9219,1
6806,tethered spinal cord syndrome,EFO:1001210,tethered spinal cord syndrome,9220|9221,1
6807,Tethered Spinal Cord Syndrome,EFO:1001210,tethered spinal cord syndrome,9223,1
6808,thromboangiitis obliterans,EFO:1001211,thromboangiitis obliterans,9224|9225,1
6809,Buerger Disease,EFO:1001211,thromboangiitis obliterans,9226,1
6810,thyroid crisis,EFO:1001212,thyroid crisis,9227|9229,1
6811,Crise thyréotoxique,EFO:1001212,thyroid crisis,9228,1
6812,Thyroid Storm,EFO:1001212,thyroid crisis,9230,1
6813,tibial neuropathy,EFO:1001213,tibial neuropathy,9231|9232,1
6814,tonsil cancer,EFO:1001214,tonsil cancer,9233|9234|9235,1
6815,Malignant Tonsillar Neoplasm,EFO:1001214,tonsil cancer,9236,1
6816,tooth ankylosis,EFO:1001215,obsolete_tooth ankylosis,9237,1
6817,tooth disease,EFO:1001216,tooth disease,9238,1
6818,tooth disorder,EFO:1001216,tooth disease,9239,1
6819,Dental Disorder,EFO:1001216,tooth disease,9240,1
6820,obsolete Treponema infectious disease,EFO:1001217,Treponema infectious disease,9241,1
6821,Treponema infectious disease,EFO:1001217,Treponema infectious disease,9242,1
6822,Treponemal Infection,EFO:1001217,Treponema infectious disease,9243,1
6823,tricuspid valve prolapse,EFO:1001218,tricuspid valve prolapse,9244|9246,1
6824,Prolaps trikuspidální chlopně,EFO:1001218,tricuspid valve prolapse,9245,1
6825,trigeminal neuralgia,EFO:1001219,trigeminal neuralgia,9247|9248,1
6826,trochlear nerve disease,EFO:1001220,trochlear nerve disease,9249,1
6827,trochlear nerve disorder,EFO:1001220,trochlear nerve disease,9250,1
6828,Trochlear Nerve Disorder,EFO:1001220,trochlear nerve disease,9251,1
6829,twin-to-twin transfusion syndrome,EFO:1001221,twin-to-twin transfusion syndrome,9252,1
6830,twin to twin transfusion syndrome,EFO:1001221,twin-to-twin transfusion syndrome,9253,1
6831,Twin-Twin Transfusion Syndrome,EFO:1001221,twin-to-twin transfusion syndrome,9254,1
6832,hypersensitivity reaction type III disease,EFO:1001222,type III hypersensitivity reaction disease,9255,1
6833,type III hypersensitivity disease,EFO:1001222,type III hypersensitivity reaction disease,9256,1
6834,Type III Hypersensitivity,EFO:1001222,type III hypersensitivity reaction disease,9257,1
6835,obsolete ulcerative proctosigmoiditis,EFO:1001223,ulcerative proctosigmoiditis,9258,1
6836,ulcerative proctosigmoiditis,EFO:1001223,ulcerative proctosigmoiditis,9259,1
6837,ulnar neuropathy,EFO:1001224,ulnar neuropathy,9260|9261,1
6838,obsolete Ureaplasma urealyticum urethritis,EFO:1001225,Ureaplasma urealyticum urethritis,9262,1
6839,Ureaplasma urethritis,EFO:1001225,Ureaplasma urealyticum urethritis,9263,1
6840,uremia,EFO:1001226,uremia,9264|9265,1
6841,ureterocele,EFO:1001227,ureterocele,9266|9268,1
6842,Ureterocele,EFO:1001227,ureterocele,9267|9269,1
6843,ureterolithiasis,EFO:1001228,ureterolithiasis,9270|9271,1
6844,Ureterolithiasis,EFO:1001228,ureterolithiasis,9272,1
6845,urticaria pigmentosa,EFO:1001229,maculopapular cutaneous mastocytosis,9273,1
6846,maculopapular cutaneous mastocytosis,EFO:1001229,maculopapular cutaneous mastocytosis,9274,1
6847,Urticaria Pigmentosa/Maculopapular Cutaneous Mastocytosis,EFO:1001229,maculopapular cutaneous mastocytosis,9275,1
6848,uveal cancer,EFO:1001230,uveal cancer,9276|9277,1
6849,Malignant Uveal Neoplasm,EFO:1001230,uveal cancer,9278,1
6850,uveitis,EFO:1001231,uveitis,9279|9281,1
6851,Uveitis,EFO:1001231,uveitis,9280|9282,1
6852,uveoparotid fever,EFO:1001232,uveoparotid fever,9283|9284,1
6853,variant Creutzfeldt-Jakob disease,EFO:1001233,variant Creutzfeldt-Jakob disease,9285|9286,1
6854,Variant Creutzfeldt-Jakob Disease,EFO:1001233,variant Creutzfeldt-Jakob disease,9287,1
6855,vasculogenic impotence,EFO:1001234,vasculogenic impotence,9289|9290,1
6856,obsolete Vibrio infectious disease,EFO:1001235,Vibrio infectious disease,9291,1
6857,vibrio infectious disease,EFO:1001235,Vibrio infectious disease,9292,1
6858,viral meningitis,EFO:1001236,viral meningitis,9293|9294,1
6859,Viral Meningitis,EFO:1001236,viral meningitis,9295,1
6860,obsolete vitamin A deficiency,EFO:1001237,vitamin A deficiency,9296,1
6861,Carence en vitamine A,EFO:1001237,vitamin A deficiency,9297,1
6862,vitamin A deficiency,EFO:1001237,vitamin A deficiency,9298,1
6863,Vitamin A Deficiency,EFO:1001237,vitamin A deficiency,9299,1
6864,vitreous detachment,EFO:1001238,vitreous detachment,9300|9301,1
6865,Vitreous Detachment,EFO:1001238,vitreous detachment,9302,1
6866,vulvitis,EFO:1001239,vulvitis,9303|9304,1
6867,vulvovaginitis,EFO:1001240,vulvovaginitis,9305|9306,1
6868,Vulvovaginitis,EFO:1001240,vulvovaginitis,9307,1
6869,Wernicke encephalopathy,EFO:1001241,Wernicke encephalopathy,9308|9309,1
6870,Wernicke-Korsakoff syndrome,EFO:1001242,Wernicke-Korsakoff syndrome,9310|9311,1
6871,Wernicke-Korsakoff Syndrome,EFO:1001242,Wernicke-Korsakoff syndrome,9312,1
6872,wheat allergy,EFO:1001243,wheat allergic reaction,9313,1
6873,xanthogranulomatous pyelonephritis,EFO:1001244,xanthogranulomatous pyelonephritis,9314|9315,1
